source_org_id,target_project_id,weight_eur
FR_FR08478651284_9b00f61698,686731,552046.0
IT_IT00915290324_4e88459cf3,686731,297656.0
CH_CHE116075613TVA_41bb6a876b,862528,150000.0
NL_NL850937577B01_43464e8028,642687,255374.28
ES_ESB47663893_ba21e19c46,642687,247872.96
AT_ATU14703506_be5f91e302,642687,511868.16
EL_EL099785242_8da12c7ba6,642687,205826.89
ES_ESQ4718001C_dfd75f52de,642687,247872.96
NL_NL002968721B01_f61d247ab9,642687,510748.56
DE_DE121684321_34b4f7f683,642687,1032448.49
NL_NL813677932B01_f08b7505ff,642687,255374.28
JP_THE_UNIVERSITY_OF_OSAKA_2c7ba3b674,642687,0.0
BE_BE0846318862_245502e29b,642687,0.0
CH_CHE116075613TVA_41bb6a876b,642687,0.0
NL_NL817414344B01_653a1841d8,642687,255374.28
US_THE_TRUSTEES_OF_THE_UNIVERSITY_OF_PENNSYLVANIA_CORP_6609865b34,642687,0.0
CH_CHE116075613TVA_41bb6a876b,949077,148750.0
CH_ORGANISATION_EUROPEENNE_POUR_LA_RECHERCHE_NUCLEAIRE_822b6af6e6,949077,1306250.0
CH_CHE116075613TVA_41bb6a876b,787702,2500000.0
CH_CHE116075613TVA_41bb6a876b,737639,149987.0
FR_FR01779555887_1dbdc45350,642889,0.0
IT_IT03491780965_6979b664d6,642889,258061.32
FR_FR67441417110_dbb4ab2d24,642889,262875.6
DE_DE149065685_e3bf0ea1cd,642889,249216.48
UK_GB849738956_89581227f0,642889,273287.88
FR_FR18870801594_84d725a7d4,642889,262875.6
CH_CHE116075613TVA_41bb6a876b,642889,0.0
CH_CHE108910225TVA_aa327ee771,642889,0.0
CH_LES_HOPITAUX_UNIVERSITAIRES_DE_GENEVE_cfd0205ee9,642889,0.0
CH_ORGANISATION_EUROPEENNE_POUR_LA_RECHERCHE_NUCLEAIRE_822b6af6e6,642889,795680.28
UK_ISIS_INNOVATION_LTD_76fbf44420,642889,0.0
AT_ATU63347355_0dbef89496,642889,0.0
FR_FR83130004112_e90cbcf7c1,642889,0.0
BE_BE0419052173_df94ed793e,642889,250560.0
PT_PT501507930_ab392b3bfd,642889,476712.72
CH_CHE116075613TVA_41bb6a876b,771346,1994385.0
AT_ATU66682468_df50eff1a0,101016776,787312.5
FR_FR22196901920_6e53e65f0b,101016776,0.0
CH_CHE116075613TVA_41bb6a876b,101016776,675466.25
FR_FR23130018351_dd3cc9b89c,101016776,924731.25
FR_FR25130006356_5492dc53ea,101016776,0.0
FR_ECOLE_CENTRALE_DE_LYON_a8bbe39e64,101016776,579938.75
DE_DE250074555_15ec127f80,101016776,864520.0
FR_FR40180089013_ba738b11f3,101016776,928091.25
CH_CHE116075613TVA_41bb6a876b,725051,1958919.0
CH_CHE116075613TVA_41bb6a876b,790654,149994.0
SK_SK2020845255_bcd9850474,952215,0.0
ES_ESQ5850017D_a884ba7769,952215,170125.0
FR_FR45180089047_033e5b4651,952215,340303.75
SE_SE202100309601_c562fb644d,952215,1499840.0
PL_PL7770003699_e046fe25b0,952215,104650.0
SE_SE559193090301_66311fa2dc,952215,103620.0
FR_FR24130015506_53edf50151,952215,0.0
NL_NL001935549B01_fea9f53255,952215,356750.0
FI_FI19623611_c0a0e02b4f,952215,103620.0
AT_ATU57477929_0b9345db86,952215,103437.5
LU_LU14472612_1fa124a26d,952215,103620.0
DE_DE811128135_47f137e919,952215,103620.0
UK_GB649926678_ee27785789,952215,103437.5
FR_FR03552081317_a36272aa72,952215,103620.0
SI_SI55560822_d62ef72b6a,952215,207775.0
NL_NL002875718B01_e39ab75c16,952215,134468.75
EL_EL090145420_e066909b8d,952215,115937.5
CH_CHE115244907MWST_83d9a1dad0,952215,105243.75
DE_DE121689807_84f9cb2b79,952215,103437.5
FR_FR37130030513_06ee57cecf,952215,0.0
DE_DE129515865_65d54c5c94,952215,106105.0
FR_FR43775685019_c6f6d286d1,952215,111925.0
FR_FR20130029796_796a6ebab4,952215,0.0
SK_SLOVENSKE_CENTRUM_PRE_VYSKUM_UMELEJINTELIGENCIE_SLOVAK_AI_61d570ed1c,952215,132075.0
BE_BE0449012406_bfa4fc71db,952215,107075.0
DE_DE142116817_457fa2a522,952215,194375.0
CH_CHE116075613TVA_41bb6a876b,952215,187100.0
ES_ESQ2818002D_891b3d8932,952215,135063.75
DE_DE148646973_d3e9e6c3d1,952215,275150.0
IT_IT00286820501_296cdd0b2c,952215,103437.5
FR_FR30130026081_d346d13326,952215,107263.75
SK_SK2020845332_9b2871f7b8,952215,0.0
IL_IL580063683_7129a772a2,952215,194375.0
IT_IT02118311006_cfdeb50ebd,952215,290075.0
CZ_CZ68407700_a4fd2d7ecc,952215,103195.0
IT_IT02003000227_752186af0a,952215,206875.0
UK_GB604609849_8ab76c487e,952215,130718.75
NL_NL001902106B01_58e8f530b7,952215,103620.0
IT_IT00340520220_5607792f76,952215,192556.25
UK_GB991261800_b59b7ba284,952215,306097.5
IT_IT01131710376_1602511d5c,952215,279653.75
DE_DE111608628_2f5ec44fd5,952215,194375.0
ES_ESQ2918001E_e8d41d9d23,952215,99800.0
ES_ESQ4618002B_2bf1cfdf65,952215,124535.0
CZ_CZ00216208_dbbd27d804,952215,165937.5
UK_GB125506730_c3aa7b7185,952215,192425.0
DE_DE145374190_37a6d11bd5,952215,103620.0
IT_IT05724831002_95ebe508fb,952215,102300.0
NL_NL812483297B01_cb58a572e5,952215,103620.0
NL_NL001956218B01_841b9c286e,952215,1843296.25
FR_FR66196244016_f856503d41,952215,103437.5
FR_FR40180089013_ba738b11f3,952215,261437.5
BE_BE0419052173_df94ed793e,952215,261437.5
DE_DE115235681_c9ce0f2dbe,952215,98045.0
IE_IE0006286E_45967b1437,952215,267687.5
IT_IT02133771002_5ad2f442bb,952215,245675.0
PT_PT501507930_ab392b3bfd,952215,234222.5
NL_NL001569569B01_7bc11722c5,952215,109500.0
IT_IT03886031008_2ee80e9df3,952215,358406.25
CH_CHE182477917MWST_7a8cb630eb,884331,2069679.0
CH_CHE116075613TVA_41bb6a876b,884331,31250.0
JP_INTER_UNIVERSITY_RESEARCH_INSTITUTE_CORPORATION_HIGH_ENERGY__5712d06101,654305,0.0
UK_GB849738956_89581227f0,654305,0.0
ES_ESQ0801209H_078d223ebd,654305,169000.0
CH_CHE114927636TVA_1a0836d81a,654305,0.0
FR_FR43775685019_c6f6d286d1,654305,514000.0
NL_NL002946725B01_f00b3b510a,654305,110000.0
ES_ESQ2820002J_b00e2cf245,654305,193000.0
CH_CHE116075613TVA_41bb6a876b,654305,0.0
FI_FI28445618_628ae28ff0,654305,166000.0
UK_GB287461957_8359e35f4b,654305,299000.0
DE_DE266749428_4fc8f7504c,654305,63000.0
CH_ORGANISATION_EUROPEENNE_POUR_LA_RECHERCHE_NUCLEAIRE_822b6af6e6,654305,138000.0
UK_GB673598875_620da02d59,654305,192000.0
DE_DE111608628_2f5ec44fd5,654305,278000.0
UK_GB125506730_c3aa7b7185,654305,242000.0
FR_FR40180089013_ba738b11f3,654305,213000.0
IT_IT04430461006_3a64973310,654305,422000.0
CH_CHE116075613TVA_41bb6a876b,895426,191149.44
AT_ATU64938189_80aadd7827,732894,548250.0
UK_HITACHI_EUROPE_LIMITED_eb3f523b02,732894,562500.0
UK_GB823847609_642fe114e5,732894,443750.0
BE_BE0248015142_4f3cb9aa2f,732894,557625.0
IT_IT00291660439_f4163d1994,732894,561927.5
CH_CHE110354546MWST_6acaf963d0,732894,615000.0
DK_DK29979812_f54c47d97b,732894,550000.0
FI_FI22283574_8ee75a3b77,732894,556250.0
CH_CHE116075613TVA_41bb6a876b,732894,1188750.0
FR_FR65130025737_709777e28b,732894,0.0
DE_DE142316505_aa556dea35,732894,548250.0
MT_MT12894031_4d33f577e0,732894,562386.25
DE_DE129517720_44ccd8e254,732894,345000.0
FR_FR54552059024_d0bfdaac82,732894,684125.0
IT_IT00951900968_b16ac74900,732894,627321.25
FR_FR40180089013_ba738b11f3,732894,549975.0
NL_NL002882243B01_79426c25fb,732894,550000.0
NL_NL001569569B01_7bc11722c5,732894,548890.0
DK_DK31119103_cab690f874,101007417,93342.16
AT_ATU57477929_0b9345db86,101007417,190547.44
FR_FR27439684903_f9c0461eb1,101007417,0.0
SE_SE202100321101_58fc78ffd0,101007417,463756.2
DE_DE122624631_6dc286497a,101007417,436259.33
DE_DE811193231_54448a9443,101007417,149462.5
FR_FR43775685019_c6f6d286d1,101007417,212026.68
IT_IT01207340322_94ebaedcc6,101007417,369906.25
ES_ESG63277776_fe323ffec0,101007417,687574.99
FR_FR60338723919_390e28d131,101007417,555229.29
EL_EL090101655_9c8940edfb,101007417,1707422.26
IT_IT00697920320_a45281e209,101007417,0.0
CH_CHE116075613TVA_41bb6a876b,101007417,376812.5
ES_ESQ2818002D_891b3d8932,101007417,1881040.78
ES_ESG64513450_044adc4c66,101007417,0.0
IT_IT03137680488_161a7e65f0,101007417,25600.0
IT_IT02118311006_cfdeb50ebd,101007417,2993073.58
DE_DE266749428_4fc8f7504c,101007417,695861.91
IT_IT03064870151_828cff36bf,101007417,295909.76
CH_CHE116133392MWST_458f817296,101007417,1529089.54
ES_ESQ0818002H_6fe0ba8979,101007417,48123.43
SI_SI29880068_858e53f0ee,101007417,223525.1
FR_FR40180089013_ba738b11f3,101007417,474485.99
DE_DE118714904_eca1894bff,101007417,598752.15
PT_PT508633346_10868dc4d3,101007417,478230.18
IT_IT01069480323_0b8e9afc38,101007417,310675.0
BE_JRC_JOINT_RESEARCH_CENTRE_EUROPEAN_COMMISSION_df5d1ecfbe,101007417,202585.22
CH_CHE116075613TVA_41bb6a876b,695459,2929875.0
CH_CHE116075613TVA_41bb6a876b,705861,175419.6
IL_FAST_LASER_GROUP_LTD_7aa993aea0,722509,0.0
DE_DE151282932_c74130eb0b,722509,498432.96
UK_GB115083445_e6521e10e1,722509,273287.88
CH_CHE105367974TVA_496e52771d,722509,0.0
FR_FR04450550512_9db4974d53,722509,0.0
UK_GB823847609_642fe114e5,722509,273287.88
SE_SE556534900701_68923c914b,722509,131829.66
ES_ESG03182870_9b7aa4d405,722509,0.0
BE_BE0449012406_bfa4fc71db,722509,501120.0
BE_BE0405721306_b980948b30,722509,0.0
ES_ESB98559420_8ea1060d65,722509,0.0
BE_BE0832303847_1a3ac7e24d,722509,0.0
SE_SE556464687401_30df343a1e,722509,131829.66
CH_CHE116075613TVA_41bb6a876b,722509,530453.52
UK_GB549347706_730be1627f,722509,0.0
FR_FR12390199669_e73c7c2717,722509,262875.6
ES_ESB85889954_5f326f6314,722509,0.0
NA_FLUVES_bd0780c305,722509,0.0
NA_BRUGG_KABEL_AG_f4b79b7c3d,722509,0.0
FR_FR67130029747_b36a71107f,722509,0.0
ES_ESQ2818018J_8695fd7020,722509,495745.92
IL_IL589931187_ac5345756d,722509,260300.52
ES_ESQ4618002B_2bf1cfdf65,722509,495745.92
ES_ESQ2801660H_f2a6960dd3,722509,0.0
FR_FR54552059024_d0bfdaac82,722509,0.0
ES_ESA46041711_2448d8f156,722509,0.0
NA_GEOSENSE_LTD_c98aa3bbe7,722509,0.0
CH_CHE116075613TVA_41bb6a876b,727722,150000.0
CH_CHE116075613TVA_41bb6a876b,835322,2500000.0
CH_CHE116075613TVA_41bb6a876b,792720,187419.6
CH_CHE116075613TVA_41bb6a876b,101020573,2665115.0
CH_CHE116075613TVA_41bb6a876b,101032219,191149.44
CH_CHE116075613TVA_41bb6a876b,748051,187419.6
DK_DK31119103_cab690f874,814530,472482.0
ES_ESG96308184_c5e63581be,814530,102968.13
DE_REUTHER_RUDOLF_2fc910157c,814530,191912.5
DE_DE114234833_cbd175200d,814530,188100.0
IE_TRANSGERO_LIMITED_41cfab3b1b,814530,153710.0
PT_PT503821012_608973756f,814530,72300.0
EL_EL099793475_492c292980,814530,122812.5
DE_DE129515865_65d54c5c94,814530,162522.5
DE_DE141507065_3ae32bc430,814530,184385.0
AT_ATU57532824_20a02cc999,814530,286465.0
CH_CHE116075613TVA_41bb6a876b,814530,260612.99
ES_ESG48870380_338bd3bd57,814530,162865.0
DE_DE235821937_762ad946a3,814530,189141.25
ES_ESA09276528_ca59208552,814530,54796.88
DE_DE811245070_b33b113a66,814530,236875.0
PT_PT501736492_50e0bb6e3d,814530,35000.0
PT_PT501461108_5bb9b0c590,814530,100625.0
UK_OPTIMAT_LIMITED_cff2ab1a24,814530,159250.0
DE_DE136630222_667f8299a2,814530,108125.0
CH_CHE442427783MWST_f3c02aa97e,814530,180625.0
AT_ATU16285008_23eda105cb,814530,97995.0
FR_WOMEN_ENGAGE_FOR_A_COMMON_FUTURE_FRANCE_WECF_ab449988c7,814530,57750.0
BE_BE0475593473_b08fc102ef,814530,64750.0
NL_SCHUURBIERS_DANIEL_3a90782df0,814530,181116.25
NL_NL808506729B01_aebc9048da,814530,197000.0
CH_CHE116133475MWST_a98ee26f93,814530,193100.0
DE_DE142117254_2318e6fcf1,814530,73600.0
FI_FI02202669_41411c6aa1,814530,314075.0
SI_SI54162513_e68544ea02,814530,143780.0
FR_FR45180089047_033e5b4651,688722,495677.5
DE_DE814082730_d98a9403a4,688722,331937.5
CH_CHE116075613TVA_41bb6a876b,688722,150155.02
FR_INSTITUT_DE_RECHERCHE_ET_D_INNOVATION_b8dbbe98e5,688722,337472.5
ES_ESG84908987_8009592e0f,688722,148701.23
UK_GB524371168_eaa3f3b4f2,688722,295586.25
FR_FR40180089013_ba738b11f3,688722,208500.0
UK_HITACHI_EUROPE_LIMITED_eb3f523b02,688539,450000.0
FI_FI26473754_b7dddb5740,688539,484486.0
FR_FR43775685019_c6f6d286d1,688539,1146568.0
DK_DK29979812_f54c47d97b,688539,491007.0
CH_CHE116075613TVA_41bb6a876b,688539,0.0
IT_IT02118311006_cfdeb50ebd,688539,422500.0
UK_GB524371168_eaa3f3b4f2,688539,456061.0
BE_BE0325777171_d6c264c7fb,825377,436512.0
IT_IT01628570507_fe3fb35d9f,825377,248150.0
RO_CORRECT_NETWORKS_SRL_954452b875,825377,123375.0
NL_NL851029279B01_d26e41cef3,825377,270570.0
CH_CHE116075613TVA_41bb6a876b,825377,414375.0
ES_ESQ5856253I_deaf8fa148,825377,370000.0
BE_BE0521909785_ae2386f16f,825377,319375.0
FR_FR76439441999_87fe90ac0a,825377,363877.0
DE_DE313703076_1795bb496a,825377,551588.0
RO_UNIVERSITATEA_POLITEHNICA_DIN_BUCURESTI_53e1a87560,825377,367850.0
RO_RO9010105_152e864090,825377,233625.0
IL_IBM_ISRAEL_SCIENCE_AND_TECHNOLOGY_LTD_9f0e56a67c,825377,623000.0
NL_NL003566213B01_131e094c92,675743,680998.08
DE_DE813994221_ebc5af844f,675743,249216.48
UK_GB648238808_adcbdfe14e,675743,546575.76
NL_NL814691201B01_e06676624d,675743,255374.28
DE_DE284238232_1879a7683c,675743,249216.48
DE_DE290920934_5d37390664,675743,249216.48
IT_IT00291660439_f4163d1994,675743,258061.32
NL_NL003475268B01_0db8b5c816,675743,127687.14
CH_CHE116075613TVA_41bb6a876b,675743,265226.76
NL_NL801427228B01_ad2570ec16,675743,127687.14
NO_HELSE_BERGEN_HF_414ff93179,675743,286275.24
NO_NO874789542MVA_691ea1b577,675743,286275.24
NL_NL001569569B01_7bc11722c5,675743,212811.9
NL_NL003240782B01_78dd7546da,675743,127687.14
CN_FUZHOU_UNIVERSITY_471c785e78,101022649,0.0
UK_GB649926678_ee27785789,101022649,337738.75
US_METHANOL_INSTITUTE_c6439c99c7,101022649,0.0
CN_NANKAI_UNIVERSITY_ecafcc5832,101022649,0.0
FR_FR20130029796_796a6ebab4,101022649,0.0
CN_WUHAN_UNIVERSITY_OF_TECHNOLOGY_17b0ba27ba,101022649,0.0
NL_NL003475268B01_0db8b5c816,101022649,290226.25
CH_CHE116075613TVA_41bb6a876b,101022649,256480.0
FR_FR54197534597_e77d0db474,101022649,448531.25
CN_DALIAN_INSTITUTE_OF_CHEMICAL_PHYSICS_CHINESE_ACADEMY_OF_SCIE_321cf5b971,101022649,0.0
FR_FR36191414085_b7fdb2b0d5,101022649,0.0
ES_ESQ4618002B_2bf1cfdf65,101022649,708020.0
IL_IL557585585_e97c285353,101022649,267812.5
DE_DE129517720_44ccd8e254,101022649,653125.0
FR_FR40180089013_ba738b11f3,101022649,833168.75
FR_FR40413939620_c18f5fb56f,101022649,204531.25
FR_FR25197819444_02cdc24f11,101022649,0.0
CH_CHE116075613TVA_41bb6a876b,101022448,191149.44
FI_FI02446807_362a22328f,661880,217500.0
UK_GB849738956_89581227f0,661880,393641.0
FI_FI26473754_b7dddb5740,661880,399420.0
CZ_CZ26722445_0072a48272,661880,289375.0
UK_GB849770866_d87b1c4953,661880,391598.75
ES_ESQ1818002F_8406279baf,661880,150000.0
CZ_CZ46747885_d345c37546,661880,278125.0
CH_CHE116075613TVA_41bb6a876b,661880,0.0
BE_BE0406568867_80f3dd7019,661880,626250.0
UK_GB287461957_8359e35f4b,661880,246951.0
SE_SE556680034701_80f656e861,661880,450875.0
FI_FI01966560_25da72f85e,661880,12500.0
DE_DE140213784_15ca0046ef,661880,363125.0
SE_SE556175201401_a24dc66aa8,661880,328373.75
FI_FI10292588_ed4480b8d2,661880,12500.0
BE_BE0257216482_152afa79b6,956030,512640.0
SE_SE202100305401_1e541d4326,956030,281982.96
CH_CHE116075613TVA_41bb6a876b,956030,281276.64
DE_DE811231089_88e9cf561a,956030,252788.4
SE_SE202100281701_2b62a16363,956030,281982.96
FR_FR50197535016_30b8be02e7,956030,274802.04
FR_FR59130026123_f3a0bb612c,956030,274802.04
NL_NL001956218B01_841b9c286e,956030,265619.88
NL_NL003240782B01_78dd7546da,956030,265619.88
SK_SK2020845255_bcd9850474,826392,135625.0
SE_SE556053152601_0b21bbbb8e,826392,0.0
SK_SK2022343873_38c6140c0d,826392,78750.0
ES_ESB99281263_9dc46fff1c,826392,178575.0
AT_ATU57477929_0b9345db86,826392,287875.0
AT_ATU46981707_c1307465cc,826392,1932467.41
DE_DE119358514_30615e3bf9,826392,223562.5
AT_ATU29743506_3fd31b7f5c,826392,378605.94
DE_DE177563163_55dafbc1b6,826392,227822.19
DE_DE129515865_65d54c5c94,826392,515558.31
BE_BE0425260668_ea0ed3a903,826392,2752070.56
DE_DE812655055_f2172150d7,826392,2032974.06
IT_IT13054400158_67d849d4e2,826392,725625.0
NO_NO977529964MVA_fa5103b9ed,826392,505456.25
SE_SE556464687401_30df343a1e,826392,706961.5
CH_CHE116075613TVA_41bb6a876b,826392,258594.44
IT_IT00742430283_972c951f5a,826392,238234.5
ES_ESB55733174_79de94c327,826392,147604.08
CH_CHE114129563MWST_b32045b8ec,826392,190318.5
AT_ATU71506113_c4a38263cf,826392,317116.63
AT_ATU52614407_2e05656fff,826392,233375.31
DE_DE140857609_5b47ef0d00,826392,62409.38
DE_DE123597183_0471a82021,826392,459318.57
DE_DE250074555_15ec127f80,826392,330571.06
IT_IT12621570154_0ebb5c4d51,826392,175000.0
SE_SE556965193701_7a2e24c2b1,826392,649057.88
ES_ESF20079828_73eea4f010,826392,350000.0
IT_IT03998870962_e16842c32a,851441,323750.0
IT_IT03476550102_5506261c75,851441,318750.0
CH_CHE116075613TVA_41bb6a876b,851441,443497.5
DE_DE811231089_88e9cf561a,851441,456856.25
DK_DK30060946_d474807114,851441,1168000.0
FR_FR32499784585_b85c2dc806,851441,90081.25
UK_GB688953065_8330790709,851441,420330.0
NL_NL001569569B01_7bc11722c5,851441,551000.0
US_BOARD_OF_TRUSTEES_OF_THE_LELAND_STANFORD_JUNIOR_UNIVERSITY_5dc8244bb9,851441,0.0
CH_CHE116075613TVA_41bb6a876b,101035029,100000.0
CH_CHE116075613TVA_41bb6a876b,101020521,2239500.0
LT_LT100005059212_0e5368ffca,857793,108500.0
CH_CHE106080392TVA_c6ae0c9920,857793,868606.25
DE_DE249711603_f07edb4593,857793,799125.0
NL_NL002875718B01_e39ab75c16,857793,162891.25
DE_DE129515865_65d54c5c94,857793,1389902.5
FR_FR43775685019_c6f6d286d1,857793,1243835.0
BE_BE0425260668_ea0ed3a903,857793,1337488.25
LT_LT100012388011_aac3046c0d,857793,461125.0
CH_CHE116075613TVA_41bb6a876b,857793,432625.0
DE_DE252416715_c8e9268ed1,857793,454785.0
BE_BE0448317370_4409fa1d72,857793,233187.5
DE_DE115665243_e9accdefdf,857793,1147962.5
IT_IT00766780266_36df7ba624,857793,1018850.0
FR_FR56518706965_6ee8976a15,857793,411600.0
DE_DE813557520_8f4cb1c88f,857793,648375.0
FI_FI07496061_700542d08f,857793,1381275.0
FR_FR28342673134_057bdc76ad,857793,455595.0
BE_BE0879446738_61cabab297,857793,0.0
SI_SI54162513_e68544ea02,857793,314750.0
CH_CHE116075613TVA_41bb6a876b,670918,2495712.0
FR_FR15199115684_65268063f3,871124,0.0
BE_BE0701800839_552e57fcf9,871124,58250.0
SE_SE202100321101_58fc78ffd0,871124,424961.0
NL_NL851029279B01_d26e41cef3,871124,406375.0
ES_ESG62819537_6de8290ed4,871124,212450.0
NL_NL002968721B01_f61d247ab9,871124,291250.0
RO_RO9052135_eb16487bc2,871124,86250.0
DE_DE136785011_36646d4d29,871124,1663825.0
FR_FR43775685019_c6f6d286d1,871124,392500.0
HR_HR77627408491_329b405790,871124,66250.0
SK_SK2020798395_e40b82f802,871124,106250.0
EL_EL090101655_9c8940edfb,871124,401250.0
DE_DE111671917_693e91057e,871124,395800.0
IT_IT00697920320_a45281e209,871124,342250.0
CH_CHE116075613TVA_41bb6a876b,871124,146364.0
CZ_CZ68378271_37a18fa9dd,871124,143761.0
PT_PT509830072_e37915737c,871124,116250.0
LT_LT119508113_fefb729ef3,871124,237750.0
PT_PT501617582_18f3b12c26,871124,153300.0
UK_GB287461957_8359e35f4b,871124,489625.0
DE_DE150546536_3c4750c83f,871124,0.0
FR_FR23130018351_dd3cc9b89c,871124,0.0
ES_ESS3700007B_0169f651ad,871124,207150.0
FR_FR64197500036_62ddb28726,871124,0.0
CZ_USTAV_FYZIKY_PLAZMATU_AV_CR_V_V_I_58740dd842,871124,351250.0
IT_IT04376620151_4933286c16,871124,371772.0
LV_LV90000076669_40f4f2ade8,871124,116250.0
FR_FR84130015332_6ee5282ae4,871124,0.0
DE_DE129517720_44ccd8e254,871124,116250.0
FR_FR40180089013_ba738b11f3,871124,1856742.0
HU_HU19308650_fd6cd82943,871124,116250.0
DE_DE140213784_15ca0046ef,871124,168625.0
IT_IT04406040487_b59b55cf23,871124,338500.0
PL_PL5270206300_ebf4aba2f9,871124,106250.0
UK_GB261339762_b8860b85dc,871124,116250.0
IE_IE6517386K_255c478348,646364,612921.0
UK_GB888933743_14790d0e38,646364,2080420.5
PL_PL5851419173_e960ad689d,646364,472875.0
ES_ESA63207492_e9249adbcb,646364,409708.75
CH_CHE116075613TVA_41bb6a876b,646364,0.0
UK_GB802626062_97ec66cec5,646364,866958.75
ES_ESB84185008_f7dd9f603e,646364,2516593.75
ES_ESA15784614_4b47588372,646364,675553.75
IT_IT04189730965_949abe985d,646364,76618.41
CH_CHE116075613TVA_41bb6a876b,966786,150000.0
FR_FR22198013443_0be1d23c43,861153,274802.04
UK_GB823847609_642fe114e5,861153,303172.56
DE_DE122624631_6dc286497a,861153,252788.4
CH_CHE110354546MWST_6acaf963d0,861153,562553.28
NL_NL002946725B01_f00b3b510a,861153,265619.88
CH_CHE116075613TVA_41bb6a876b,861153,281276.64
ES_ESQ2818002D_891b3d8932,861153,250904.88
UK_GB254799511_dd2bd2a88f,861153,303172.56
CH_CHE115665634MWST_9124b3631c,861153,281276.64
NL_NL001932706B01_ec68c56d60,861153,1049641.23
UK_GB524371168_eaa3f3b4f2,861153,303172.56
DE_DE811307718_1940e07d3e,861153,0.0
CH_CHE116075613TVA_41bb6a876b,875672,150000.0
FR_FR71414815217_10f3fe6fc7,769350,180000.0
NL_NL002760551B01_df8efbe394,769350,399825.0
DE_DE213177195_fee3941501,769350,295000.0
FR_FR13420916918_36aea897ba,769350,309014.71
RO_INSTITUTUL_NATIONAL_DE_CERCETARE_DEZVOLTARE_TURBOMOTOARE_COM_1323c6750a,769350,180000.0
SI_SI68911564_5eb1caf38a,769350,0.0
CH_CHE116075613TVA_41bb6a876b,769350,245000.0
DE_DE152330858_50bb9e338d,769350,150000.0
FR_FR36775722879_8800d6627b,769350,878705.0
DE_DE121965658_d7e13f4d3d,769350,1169712.79
FR_FR06130025976_756e710e6e,769350,25000.0
IT_IT04400441004_0ec8bcaec6,769350,339817.5
FR_FR73712042456_f22b599b4e,769350,199035.0
UK_GB568630414_f4fc849734,769350,765000.0
CH_CHE115593495IVA_62b75da404,769350,105000.0
SI_SI45266743_85b66e5258,769350,200000.0
RU_RU5013009056_318382abc0,769350,0.0
FR_ECOLE_CENTRALE_DE_LYON_a8bbe39e64,769350,300000.0
IT_IT01908170614_32bb59ed7f,769350,776037.5
UK_GB991261800_b59b7ba284,769350,199995.0
BE_BE0407185709_991c6bfcbd,769350,131600.0
UK_GB345886022_4b77f572d2,769350,0.0
FR_FR40180089013_ba738b11f3,769350,200000.0
CH_CHE116133475MWST_a98ee26f93,769350,120000.0
NL_NL001569569B01_7bc11722c5,769350,200000.0
DE_DE126118759_7dbf2f5857,633635,984208.0
DE_DE271301190_5cf14c2357,633635,767250.26
DE_DE175466192_26e60fe32e,633635,186249.74
DE_DE255544785_a5eb48aad7,633635,137600.0
IT_IT00565330727_6dd8318aca,633635,293636.4
CH_CHE116075613TVA_41bb6a876b,633635,0.0
IT_IT00623340932_c6db0eab14,633635,716375.0
NL_NL856229921B01_b3e1a9e896,633635,587000.0
UK_GB524371168_eaa3f3b4f2,633635,849400.0
IT_IT04376340156_5d01515e3a,633635,2900.9
DK_DK29979812_f54c47d97b,644121,18000.0
CH_CHE116075613TVA_41bb6a876b,644121,0.0
CN_NANJING_UNIVERSITY_6c01594fa0,644121,0.0
CH_ORGANISATION_EUROPEENNE_POUR_LA_RECHERCHE_NUCLEAIRE_822b6af6e6,644121,18000.0
AM_AI_ALIKHANYAN_NATIONAL_SCIENCE_LABORATORY_YEREVAN_PHYSICS_IN_d41f265548,644121,0.0
AM_NATIONAL_ACADEMY_OF_SCIENCES_OF_THE_REPUBLIC_OF_ARMENIA_39250a2d6e,644121,0.0
CH_CHE116075613TVA_41bb6a876b,751062,175419.6
SE_SE556011748201_1936025f75,964497,278000.0
IT_IT00876220633_87caf21bcd,964497,570000.0
BE_BE0414560578_5751fdef92,964497,257015.0
CH_CHE116075613TVA_41bb6a876b,964497,250000.0
IT_IT12520270153_f554ae1d86,964497,40000.0
NL_NL004205315B01_b32954437d,964497,1012410.0
CH_CHE115203630MWST_cd37f5f0ef,964497,700000.0
CH_CHE261606782TVA_5ddc5765af,964497,487500.0
FI_FI03134717_d9176e4475,101004676,136375.0
EE_EE102280760_2e37f58ae3,101004676,76375.0
CH_CHE116075613TVA_41bb6a876b,101004676,105250.0
LT_LT119508113_fefb729ef3,101004676,60125.0
IT_IT03274101207_37654ca142,101004676,87500.0
UK_GB524371168_eaa3f3b4f2,101004676,153250.0
GE_SHOTA_RUSTAVELI_STATE_UNIVERSITY_219bdf4dbd,101004676,60125.0
NO_NO874789542MVA_691ea1b577,101004676,166375.0
EE_EE100251335_1709229e66,101004676,150500.0
CH_CHE114927636TVA_1a0836d81a,864597,827664.66
CH_CHE116075613TVA_41bb6a876b,864597,1022335.34
CA_UNIVERSITE_DE_SHERBROOKE_9c87bd622d,951477,3179640.0
CH_CHE116075613TVA_41bb6a876b,951477,2993585.0
SE_SE202100297301_fc14f4ad52,951477,3386425.0
CH_CHE116075613TVA_41bb6a876b,788697,2499801.0
CH_CHE116075613TVA_41bb6a876b,836849,191149.44
DK_DK29979812_f54c47d97b,861291,297522.0
