org_id,org_name_norm,org_name,country,city,org_type,budget_total_received,nb_projects,latitude,longitude
AU_AU54361485361_eadceb488d,EDITH COWAN UNIVERSITY,Edith Cowan University,AU,Joondalup,HES,256158.0,1,-31.7461234,115.7644135
AU_AU56721584203_d176169628,DEAKIN UNIVERSITY,DEAKIN UNIVERSITY,AU,GEELONG VICTORIA,HES,13926.32,9,-38.1527592,144.3554023
AU_AU58008520394_111b5e1de2,AUSTRALIAN ACADEMY OF TECHNOLOGICAL SCIENCES AND ENGINEERING LIMITED,AUSTRALIAN ACADEMY OF TECHNOLOGICAL SCIENCES AND ENGINEERING LIMITED,AU,Melbourne Vic,OTH,97500.0,1,-37.7804576,144.9627784
AU_AU60093377283_d45ac3ef09,WATER TECHNOLOGY PTY LTD,WATER TECHNOLOGY PTY LTD,AU,NOTTING HILL,PRC,317000.0,1,-37.90195165,145.13048802215738
AU_AU61249878937_51864cb3ee,THE UNIVERSITY OF ADELAIDE,THE UNIVERSITY OF ADELAIDE,AU,Adelaide,HES,0.0,13,-34.9213988,138.6018231
AU_AU61426486715_26cb5bc21b,CANCER COUNCIL VICTORIA,CANCER COUNCIL VICTORIA,AU,Melbourne Victoria,REC,0.0,1,-37.8293885,144.9715141
AU_AU63942912684_3863ba3116,THE UNIVERSITY OF QUEENSLAND,THE UNIVERSITY OF QUEENSLAND,AU,Brisbane,HES,521991.03,26,-27.4976036,153.0079711
AU_AU65542596200_8da0762c7e,THE FLINDERS UNIVERSITY OF SOUTH AUSTRALIA,The Flinders University of South Australia,AU,Adelaide,HES,0.0,3,-35.0171727,138.5598826
AU_AU66008642751_364b019024,THALES AUSTRALIA LIMITED,THALES AUSTRALIA LIMITED,AU,Sydney,PRC,0.0,4,-33.8888621,151.2048978618509
AU_AU70112735485_e43a3d96c5,CIRCA GROUP LIMITED,CIRCA GROUP LIMITED,AU,Melbourne,PRC,0.0,1,-37.8123825,144.94825750171626
AU_AU71005239510_a374a277ca,DIABETES VICTORIA,DIABETES VICTORIA,AU,Melbourne,OTH,0.0,1,-37.804861900000006,144.95941714731507
AU_AU73802706972_a79e9c1aaf,MELBOURNE HEALTH,MELBOURNE HEALTH,AU,Parkville,PUB,0.0,1,-37.79866935,144.95641221038036
AU_AU74599608295_2c129f2a7e,DEPARTMENT OF INDUSTRY,DEPARTMENT OF INDUSTRY,AU,CANBERRA CITY ACT,REC,98410.0,1,,
AU_AU75792454315_d44a10bac3,UNIVERSITY OF NEW ENGLAND,University of New England,AU,Armidale,HES,159625.0,1,-30.494689,151.6439939
AU_AU77257686961_efeacf55b3,UNIVERSITY OF TECHNOLOGY SYDNEY,UNIVERSITY OF TECHNOLOGY SYDNEY,AU,Sydney,HES,0.0,7,-33.8842324,151.200073
AU_AU81633873422_a3f63ed85e,UNIVERSITY OF CANBERRA,UNIVERSITY OF CANBERRA,AU,Bruce,HES,0.0,1,-35.2424897,149.085295
AU_AU83007558296_b56aab126c,THE AUSTRALIAN WINE RESEARCH INSTITUTE LIMITED,THE AUSTRALIAN WINE RESEARCH INSTITUTE LIMITED,AU,Urrbrae South Australia,REC,0.0,1,-34.9694023,138.6500239
AU_AU83791724622_dc661f3dcd,QUEENSLAND UNIVERSITY OF TECHNOLOGY QLD QUT,QUEENSLAND UNIVERSITY OF TECHNOLOGY - QLD QUT,AU,Brisbane,HES,0.0,9,-27.4784926,153.0292069
AU_AU83878708551_d53d7c7287,CHARLES STURT UNIVERSITY,CHARLES STURT UNIVERSITY,AU,BATHURST,HES,0.0,1,-33.4392097,149.5618536
AU_AU92087981510_2c032c02d1,BIRCHIP CROPPING GROUP INC,BIRCHIP CROPPING GROUP INC,AU,Victoria,OTH,83515.56,1,-35.9827,142.9173626
AU_AU94050110346_98c8cda247,NEUROSCIENCE RESEARCH ASUTRALIA,NEUROSCIENCE RESEARCH ASUTRALIA,AU,Randwick,REC,0.0,1,-33.9206638,151.235533
AU_AU98131762948_9d2f0640b6,BAKER HEART AND DIABETES INSTITUTE,BAKER HEART AND DIABETES INSTITUTE,AU,MELBOURNE,REC,0.0,2,-37.8456682,144.9846264
AU_AU99166347539_4687205254,MATES IN CONSTRUCTION AUST LTD,MATES IN CONSTRUCTION (AUST) LTD,AU,Spring Hill,OTH,0.0,1,-27.4614416,153.0257338
AU_AUSTRALIAN_AND_NEW_ZEALAND_DIALYSIS_AND_TRANSPLANT_ANZDATA_R_625a444349,AUSTRALIAN AND NEW ZEALAND DIALYSIS AND TRANSPLANT ANZDATA REGISTRY,Australian and New Zealand Dialysis and Transplant (ANZDATA) Registry,AU,Adelaide,OTH,0.0,1,-34.9189226,138.60423667540368
AU_AUSTRALIAN_ANTARCTIC_DIVISION_f635222939,AUSTRALIAN ANTARCTIC DIVISION,Australian Antarctic Division,AU,Kingston,OTH,63000.0,2,-42.97641965,147.30978003098784
AU_AUSTRALIAN_CATHOLIC_UNIVERSITY_LIMITED_d85bea59ba,AUSTRALIAN CATHOLIC UNIVERSITY LIMITED,AUSTRALIAN CATHOLIC UNIVERSITY LIMITED,AU,North Sydney,OTH,0.0,2,-33.8358674,151.203523
AU_AUSTRALIAN_INSTITUTE_OF_GEOSCIENTISTS_8917504e83,AUSTRALIAN INSTITUTE OF GEOSCIENTISTS,AUSTRALIAN INSTITUTE OF GEOSCIENTISTS,AU,Perth Bc,OTH,0.0,1,-31.969109500000002,115.82683130178394
AU_AUSTRALIAN_NUCLEAR_SCIENCE_AND_TECHNOLOGY_ORGANISATION_1a55a10809,AUSTRALIAN NUCLEAR SCIENCE AND TECHNOLOGY ORGANISATION,AUSTRALIAN NUCLEAR SCIENCE AND TECHNOLOGY ORGANISATION,AU,Lucas Heights,REC,0.0,1,-34.0524945,150.9723751
AU_BOARD_OF_THE_QUEENSLAND_MUSEUM_21993c8b4f,BOARD OF THE QUEENSLAND MUSEUM,Board of the Queensland Museum,AU,South Brisbane,PUB,0.0,1,-27.4745803,153.0194551363201
AU_CENTRAL_QUEENSLAND_UNIVERSITY_5ec832975e,CENTRAL QUEENSLAND UNIVERSITY,Central Queensland University,AU,Rockhampton,HES,0.0,1,-23.3475568,150.5221871
AU_CEREBRAL_PALSY_ALLIANCE_0f976a1f25,CEREBRAL PALSY ALLIANCE,CEREBRAL PALSY ALLIANCE,AU,SYDNEY,OTH,0.0,1,-33.76510385,151.2496392625
AU_CLIMATE_RESOURCE_PTY_LTD_9307fbc4f9,CLIMATE RESOURCE PTY LTD,CLIMATE RESOURCE PTY LTD,AU,Northcote,PRC,0.0,1,-37.7808654,144.9939183
AU_COCHLEAR_LIMITED_b8bb48dfcc,COCHLEAR LIMITED,Cochlear Limited,AU,Macquarie University,PRC,0.0,1,-33.777595000000005,151.11338451844082
AU_CURTIN_UNIVERSITY_cdcfc77ea9,CURTIN UNIVERSITY,CURTIN UNIVERSITY,AU,Perth,HES,0.0,11,-31.969109500000002,115.82683130178394
AU_DEPARTMENT_OF_BIODIVERSITY_CONSERVATION_AND_ATTRACTIONS_8284c070e8,DEPARTMENT OF BIODIVERSITY CONSERVATION AND ATTRACTIONS,DEPARTMENT OF BIODIVERSITY CONSERVATION AND ATTRACTIONS,AU,Bentley Delivery Centre,REC,0.0,1,-37.9186087,145.0399401
AU_DEPARTMENT_OF_ECONOMIC_DEVELOPMENT_JOBS_TRANSPORT_AND_RESOUR_c280deee6c,DEPARTMENT OF ECONOMIC DEVELOPMENT JOBS TRANSPORT AND RESOURCES,"DEPARTMENT OF ECONOMIC DEVELOPMENT, JOBS, TRANSPORT AND RESOURCES",AU,Melbourne,PUB,0.0,1,-37.81514,144.97403902375942
AU_GRIFFITH_UNIVERSITY_948f51e241,GRIFFITH UNIVERSITY,GRIFFITH UNIVERSITY,AU,BRISBANE,HES,0.0,2,-27.5605212,153.0633834
AU_INTERSECT_AUSTRALIA_LIMITED_732a4c948a,INTERSECT AUSTRALIA LIMITED,Intersect Australia Limited,AU,Sydney,OTH,71000.0,1,-33.8548157,151.2164539
AU_IRRIGATION_RESEARCH_EXTENSION_COMMITTEE_INCORPORATED_6f141dfbd6,IRRIGATION RESEARCH EXTENSION COMMITTEE INCORPORATED,IRRIGATION RESEARCH & EXTENSION COMMITTEE INCORPORATED,AU,Griffith,REC,49375.0,1,-34.2870772,146.0551022
AU_JAMES_COOK_UNIVERSITY_3901d4504a,JAMES COOK UNIVERSITY,JAMES COOK UNIVERSITY,AU,Townsville,HES,0.0,3,-19.32929625,146.756595636265
AU_LA_TROBE_UNIVERSITY_a0b6dac430,LA TROBE UNIVERSITY,LA TROBE UNIVERSITY,AU,La Trobe University,HES,0.0,7,-37.7165799,145.04316095000001
AU_MACQUARIE_UNIVERSITY_1128ded12a,MACQUARIE UNIVERSITY,MACQUARIE UNIVERSITY,AU,Sydney,HES,0.0,7,-33.8548157,151.2164539
AU_MONASH_UNIVERSITY_5adf1e4746,MONASH UNIVERSITY,MONASH UNIVERSITY,AU,Victoria,HES,118798.75,22,-37.9157124,145.1339179
AU_MUSEUMS_VICTORIA_5ce2a98a06,MUSEUMS VICTORIA,Museums Victoria,AU,Melbourne,OTH,0.0,1,-37.80325315,144.97117707753128
AU_NATIONAL_ICT_AUSTRALIA_LIMITED_4653c8a145,NATIONAL ICT AUSTRALIA LIMITED,NATIONAL ICT AUSTRALIA LIMITED,AU,EVELEIGH,REC,0.0,1,-33.895,151.1913889
AU_ROYAL_MELBOURNE_INSTITUTE_OF_TECHNOLOGY_RMIT_UNIVERSITY_4e66b290a1,ROYAL MELBOURNE INSTITUTE OF TECHNOLOGY RMIT UNIVERSITY,ROYAL MELBOURNE INSTITUTE OF TECHNOLOGY*RMIT UNIVERSITY,AU,Melbourne,HES,38125.0,9,-37.8087465,144.9638875
AU_THE_AUSTRALIAN_INSTITUTE_OF_MARINE_SCIENCE_69a6dc5cfc,THE AUSTRALIAN INSTITUTE OF MARINE SCIENCE,THE AUSTRALIAN INSTITUTE OF MARINE SCIENCE,AU,Townsville,REC,0.0,1,-19.3251388,147.0297924
AU_THE_TRUSTEE_FOR_AUSTRALIAN_MUSEUM_TRUST_94f6de280b,THE TRUSTEE FOR AUSTRALIAN MUSEUM TRUST,The Trustee for Australian Museum Trust,AU,Sydney,REC,0.0,1,-33.9109062,151.26456066872316
AU_THE_UNIVERSITY_OF_WESTERN_AUSTRALIA_f7d6b2c258,THE UNIVERSITY OF WESTERN AUSTRALIA,THE UNIVERSITY OF WESTERN AUSTRALIA,AU,Crawley,HES,0.0,5,-31.9785932,115.8173134
AU_UNIVERSITY_OF_MELBOURNE_1c75671e3b,UNIVERSITY OF MELBOURNE,UNIVERSITY OF MELBOURNE,AU,MELBOURNE,HES,241250.0,30,-37.8142175,144.9631608
AU_UNIVERSITY_OF_NEWCASTLE_18adce0ef5,UNIVERSITY OF NEWCASTLE,University of Newcastle,AU,Callaghan,HES,0.0,3,-32.8961635,151.6978426
AU_UNIVERSITY_OF_NEW_SOUTH_WALES_027f7e8a83,UNIVERSITY OF NEW SOUTH WALES,UNIVERSITY OF NEW SOUTH WALES,AU,Sydney,HES,3670214.5,20,-33.9099381,151.2234129
AU_UNIVERSITY_OF_WOLLONGONG_a22786b542,UNIVERSITY OF WOLLONGONG,UNIVERSITY OF WOLLONGONG,AU,WOLLONGONG NSW,HES,0.0,6,-34.4079907,150.8775931
AU_VICTORIA_UNIVERSITY_7bb71e04d3,VICTORIA UNIVERSITY,Victoria University,AU,Footscray,HES,0.0,1,-37.78933525,144.8741282751567
AZ_AZ1300256941_a25c986540,AZERBAYCAN MILLI ELMLER AKADEMIYASININ ARXEOLOGIYA VE ETNOGRAFIYA INSTITUTU,AZERBAYCAN MILLI ELMLER AKADEMIYASININ ARXEOLOGIYA VE ETNOGRAFIYA INSTITUTU,AZ,BAKU,REC,0.0,1,40.3759646,49.8325808
AZ_AZ1800233101_4bc629bffd,AZERBAYCANDA VETENDAS CEMIYYETINININKISAFINA YARDIM ASSOSIASIYASI,AZERBAYCANDA VETENDAS CEMIYYETINININKISAFINA YARDIM ASSOSIASIYASI,AZ,BAKU,OTH,0.0,1,,
AZ_AZERBAIJAN_FOOD_SAFETY_AGENCY_62779e3324,AZERBAIJAN FOOD SAFETY AGENCY,AZERBAIJAN FOOD SAFETY AGENCY,AZ,Baku,PUB,12045.45,1,40.3759646,49.8325808
AZ_AZERBAYCAN_DOVLET_NEFT_VE_SENAYE_UNVERSITETI_31f441b3ba,AZERBAYCAN DOVLET NEFT VE SENAYE UNVERSITETI,AZERBAYCAN DOVLET NEFT VE SENAYE UNVERSITETI,AZ,Baku,HES,73750.0,2,40.42049025,49.83795376725832
AZ_AZERBAYCAN_FUTBOL_FEDERASIYALARI_ASSOSIYALARI_ICTIMAI_BIRLIK_9ff66726f5,AZERBAYCAN FUTBOL FEDERASIYALARI ASSOSIYALARI ICTIMAI BIRLIK,AZERBAYCAN FUTBOL FEDERASIYALARI ASSOSIYALARI ICTIMAI BIRLIK,AZ,Baku,OTH,39981.25,1,40.3783252,49.895470911792486
AZ_AZERBAYCAN_MILLI_ELMLER_AKADEMIYASI_07b0669ab5,AZERBAYCAN MILLI ELMLER AKADEMIYASI,AZERBAYCAN MILLI ELMLER AKADEMIYASI,AZ,BAKU,OTH,304062.5,1,40.3390981,49.80916180640103
AZ_AZERBAYCAN_RESPUBLIKASININ_PREZIDENTI_YANINDA_ELMIN_INKISAFI_a0c69e9f22,AZERBAYCAN RESPUBLIKASININ PREZIDENTI YANINDA ELMIN INKISAFI FONDU,AZERBAYCAN RESPUBLIKASININ PREZIDENTI YANINDA ELMIN INKISAFI FONDU,AZ,Baku,OTH,21075.0,2,40.3754289,49.8328549
AZ_BAKU_ENGINEERING_UNIVERSITY_f83e5c6822,BAKU ENGINEERING UNIVERSITY,BAKU ENGINEERING UNIVERSITY,AZ,Khirdalan,HES,71250.0,1,40.4408354,49.7610771
AZ_BAKU_STATE_UNIVERSITY_LLC_b489fb8951,BAKU STATE UNIVERSITY LLC,BAKU STATE UNIVERSITY LLC,AZ,Baku,HES,0.0,1,40.3754434,49.8326748
AZ_GEOLOGY_INSTITUTE_OF_AZERBAIJAN_NATIONAL_ACADEMY_OF_SCIENCES_618a6c2b7d,GEOLOGY INSTITUTE OF AZERBAIJAN NATIONAL ACADEMY OF SCIENCES,Geology Institute of Azerbaijan National Academy of Sciences,AZ,Baku,PRC,0.0,1,40.3759646,49.8325808
AZ_INSTITUTE_OF_GEOGRAPHY_NAMED_H_A_ALIYEV_NATIONAL_ACADEMY_OF__d29f9444c5,INSTITUTE OF GEOGRAPHY NAMED H A ALIYEV NATIONAL ACADEMY OF SCIENCES OF AZERBAIJAN,INSTITUTE OF GEOGRAPHY NAMED H A ALIYEV NATIONAL ACADEMY OF SCIENCES OF AZERBAIJAN,AZ,Baku,HES,159500.0,1,40.3754434,49.8326748
AZ_INSTITUTE_OF_INFORMATION_TECHNOLOGY_OF_AZERBAIJAN_NATIONAL_A_c2d69fa720,INSTITUTE OF INFORMATION TECHNOLOGY OF AZERBAIJAN NATIONAL ACADEMY OF SCIENCE,INSTITUTE OF INFORMATION TECHNOLOGY OF AZERBAIJAN NATIONAL ACADEMY OF SCIENCE,AZ,Baku,REC,3500.0,4,40.3754434,49.8326748
AZ_MILLI_ONKOLOGIYA_MERKEZI_6bb4018c28,MILLI ONKOLOGIYA MERKEZI,MILLI ONKOLOGIYA MERKEZI,AZ,Baku,REC,0.0,1,40.3759646,49.8325808
AZ_NATIONAL_NUCLEAR_RESEARCH_CENTER_CJSC_UNDER_MINISTRY_OF_TRAN_79574cda1e,NATIONAL NUCLEAR RESEARCH CENTER CJSC UNDER MINISTRY OF TRANSPORT COMMUNICATIONS AND HIGH TECHNOLOGIES OF THE REPUBLIC OF AZERBAIJAN,"NATIONAL NUCLEAR RESEARCH CENTER CJSC UNDER MINISTRY OF TRANSPORT, COMMUNICATIONS AND HIGH TECHNOLOGIES OF THE REPUBLIC OF AZERBAIJAN",AZ,Baku,PRC,0.0,2,40.3754434,49.8326748
AZ_SHAMAKHY_ASTROPHYSICAL_OBSERVATORYOF_NATIONAL_ACADEMY_OF_SCI_62271805b9,SHAMAKHY ASTROPHYSICAL OBSERVATORYOF NATIONAL ACADEMY OF SCIENCES OF AZERBAIJAN,SHAMAKHY ASTROPHYSICAL OBSERVATORYOF NATIONAL ACADEMY OF SCIENCES OF AZERBAIJAN,AZ,Baku,REC,0.0,1,40.3754434,49.8326748
BA_BA200089110002_9d39e3dd76,KLINICKI CENTAR UNIVERZITETA U SARAJEVU JAVNA USTANOVA U DRZAVNOJ SVOJINI SA PO,KLINICKI CENTAR UNIVERZITETA U SARAJEVU JAVNA USTANOVA U DRZAVNOJ SVOJINI SA PO,BA,SARAJEVO,REC,306832.5,1,43.87008955,18.4145643966338
BA_BA202183390003_5aee006015,DEINTERNATIONAL POSLOVNE USLUGE D O O,DEINTERNATIONAL POSLOVNE USLUGE D.O.O.,BA,SARAJEVO,PRC,105097.5,1,43.8559529,18.4067165
BA_BA209343790008_1e7d9e6ad7,PLAMINGO DOO COMPANY FOR DOMESTIC AND FOREIGN TRADE PRODUCTION AND SERVICES,"PLAMINGO DOO, COMPANY FOR DOMESTIC AND FOREIGN TRADE, PRODUCTION AND SERVICES",BA,GRACANICA,PRC,54000.0,1,44.699376,18.3073775
BA_BA209952970004_9b6225ba21,JAVNO PREDUZECE BIT CENTAR DOO U TUZLI,JAVNO PREDUZECE BIT CENTAR DOO U TUZLI,BA,TUZLA,OTH,7403.5,3,44.5391974,18.675832
BA_BA218275170003_d23901f87b,OPCINE VISOKO,OPCINE VISOKO,BA,VISOKO,PUB,77375.0,1,43.98924915,18.18220344178193
BA_BA4281097500006_76934831f3,MINISTARSTVO GOSPODARSTVA HERCEGBOSANSKE ZUPANIJE,MINISTARSTVO GOSPODARSTVA HERCEGBOSANSKE ZUPANIJE,BA,LIVNO,PUB,41875.0,1,43.8259136,17.0042416
BA_CENTAR_ZA_INTRADISCIPLINARNA_PRIMIJENJENA_DRUSTVENA_ISTRAZIV_8e3a6f4e6a,CENTAR ZA INTRADISCIPLINARNA PRIMIJENJENA DRUSTVENA ISTRAZIVANJA,CENTAR ZA INTRADISCIPLINARNA PRIMIJENJENA DRUSTVENA ISTRAZIVANJA,BA,SARAJEVO,REC,250800.0,1,43.8735534,18.4152255
BA_CHAMBER_OF_COMMERCE_AND_INDUSTRY_OF_REPUBLIKA_SRPSKA_901e094693,CHAMBER OF COMMERCE AND INDUSTRY OF REPUBLIKA SRPSKA,CHAMBER OF COMMERCE AND INDUSTRY OF REPUBLIKA SRPSKA,BA,Banja Luka,OTH,5120.0,3,44.7719817,17.1898929
BA_DEVELOPMENT_AGENCY_OF_THE_REPUBLIC_OF_SRPSKA_3308208db5,DEVELOPMENT AGENCY OF THE REPUBLIC OF SRPSKA,DEVELOPMENT AGENCY OF THE REPUBLIC OF SRPSKA,BA,BANJA LUKA,PUB,9575.0,3,44.7388945,17.07347141890434
BA_ENOVA_D_O_O_SARAJEVO_c4aa28bcf6,ENOVA D O O SARAJEVO,ENOVA D.O.O. SARAJEVO,BA,Sarajevo,PRC,270626.25,3,43.8519774,18.3866868
BA_FEDERALNI_ZAVOD_ZA_GEOLOGIJU_SARAJEVO_71b947e44d,FEDERALNI ZAVOD ZA GEOLOGIJU SARAJEVO,FEDERALNI ZAVOD ZA GEOLOGIJU SARAJEVO,BA,Ilidza,REC,66603.88,2,43.8322653,18.3062818
BA_FEDERAL_MINISTRY_OF_EDUCATION_AND_SCIENCE_FEDERATION_OF_BOSN_1797392634,FEDERAL MINISTRY OF EDUCATION AND SCIENCE FEDERATION OF BOSNIA AND HERZEGOVINA,FEDERAL MINISTRY OF EDUCATION AND SCIENCE - FEDERATION OF BOSNIA AND HERZEGOVINA,BA,MOSTAR,PUB,62500.0,1,43.3376485,17.8106844
BA_FONDACIJA_KULTURNO_NASLIJEDE_BEZ_GRANICA_79b2ee95aa,FONDACIJA KULTURNO NASLIJEDE BEZ GRANICA,FONDACIJA KULTURNO NASLIJEDE BEZ GRANICA,BA,Sarajevo,OTH,219826.8,1,43.8519774,18.3866868
BA_FONDACIJA_MREZA_ZA_PROMJENE_JUGOISTOCNE_EVROPE_fa3a4c4496,FONDACIJA MREZA ZA PROMJENE JUGOISTOCNE EVROPE,FONDACIJA MREZA ZA PROMJENE JUGOISTOCNE EVROPE,BA,SARAJEVO,REC,457550.0,1,43.8519774,18.3866868
BA_FONDACIJA_ZA_OBNOVU_I_RAZVOJ_REGIJE_VARES_6009d24aa6,FONDACIJA ZA OBNOVU I RAZVOJ REGIJE VARES,FONDACIJA ZA OBNOVU I RAZVOJ REGIJE VARES,BA,Vares,HES,38912.0,1,44.1760054,18.4098507
BA_FONDACIJA_ZA_RAZVOJ_ODRZIVOG_DIZAJNA_SARAJEVO_c25c217a80,FONDACIJA ZA RAZVOJ ODRZIVOG DIZAJNA SARAJEVO,FONDACIJA ZA RAZVOJ ODRZIVOG DIZAJNA SARAJEVO,BA,SARAJEVO,REC,500882.79,1,43.8774794,18.4116288
BA_FOUNDATION_INNOVATION_CENTRE_BANJA_LUKA_af7b6a6908,FOUNDATION INNOVATION CENTRE BANJA LUKA,FOUNDATION INNOVATION CENTRE BANJA LUKA,BA,Banja Luka,OTH,4522.0,3,44.776317,17.1865122
BA_GEOMET_DOO_OLOVO_8ab8403342,GEOMET DOO OLOVO,GEOMET DOO OLOVO,BA,Olovo,PRC,0.0,1,44.3053476,17.5961467
BA_GRADMONT_DOO_ZA_GRADEVINARSTVO_INZENJERING_PROMET_I_USLUGE_G_af17d4da1e,GRADMONT DOO ZA GRADEVINARSTVO INZENJERING PROMET I USLUGE GRADACAC,GRADMONT DOO ZA GRADEVINARSTVO INZENJERING PROMET I USLUGE GRADACAC,BA,Gradacac,PRC,0.0,1,44.9088425,18.4304913
BA_GRAD_TREBINJE_8b581190d1,GRAD TREBINJE,GRAD TREBINJE,BA,TREBINJE,PUB,89312.5,1,42.7112293,18.3433427
BA_GRAD_ZENICA_809475aad7,GRAD ZENICA,GRAD ZENICA,BA,Zenica,PUB,83435.0,1,44.200713,17.9080954
BA_GRANICNA_POLICIJA_BOSNE_I_HERCEGOVINE_8f17c6e3e5,GRANICNA POLICIJA BOSNE I HERCEGOVINE,GRANICNA POLICIJA BOSNE I HERCEGOVINE,BA,Sarajevo,PUB,0.0,1,43.8751374,18.40203682841668
BA_INTERNACIONALNI_UNIVERZITET_U_SARAJEVU_0132ba1ea8,INTERNACIONALNI UNIVERZITET U SARAJEVU,INTERNACIONALNI UNIVERZITET U SARAJEVU,BA,Ilidza Sarajevo,HES,275625.0,2,43.8314309,18.3063998
BA_ISTRAZIVACKI_CENTAR_ZA_PROSTOR_d0cc5801d0,ISTRAZIVACKI CENTAR ZA PROSTOR,ISTRAZIVACKI CENTAR ZA PROSTOR,BA,Banja Luka,REC,91437.5,1,44.7388945,17.07347141890434
BA_JAVNO_PREDUZECE_ELEKTROPRIVREDA_BOSNE_I_HERCEGOVINE_DD_96e549481c,JAVNO PREDUZECE ELEKTROPRIVREDA BOSNE I HERCEGOVINE DD,JAVNO PREDUZECE ELEKTROPRIVREDA BOSNE I HERCEGOVINE DD*,BA,Sarajevo,PRC,311215.0,3,43.8515085,18.3825803
BA_JU_MUZEJ_REPUBLIKE_SRPSKE_BANJA_LUKA_ef80e504d5,JU MUZEJ REPUBLIKE SRPSKE BANJA LUKA,JU Muzej Republike Srpske Banja Luka,BA,Banja Luka,PUB,0.0,1,44.7388945,17.07347141890434
BA_KOOLA_DOO_242e89a87d,KOOLA DOO,KOOLA DOO,BA,Sarajevo,PRC,306250.0,1,43.8519774,18.3866868
BA_LIR_EVOLUCIJA_b8b486ef84,LIR EVOLUCIJA,LIR EVOLUCIJA,BA,Banja Luka,REC,100000.0,2,44.7655728,17.207278
BA_MARKEZ_NIKOLA_SAVO_ccd6ceed40,MARKEZ NIKOLA SAVO,MARKEZ NIKOLA SAVO,BA,Banja Luka,PRC,20750.0,1,44.7612131,17.2076873
BA_MINISTRY_OF_SECURITY_OF_BOSNIA_AND_HERZEGOVINA_1084a10858,MINISTRY OF SECURITY OF BOSNIA AND HERZEGOVINA,MINISTRY OF SECURITY OF BOSNIA AND HERZEGOVINA,BA,Sarajevo,PUB,41125.0,1,43.8527477,18.3957834
BA_NEZAVISNI_OPERATOR_SISTEMA_U_BOSNII_HERZEGOVINI_7d7bdb00c5,NEZAVISNI OPERATOR SISTEMA U BOSNII HERZEGOVINI,NEZAVISNI OPERATOR SISTEMA U BOSNII HERZEGOVINI,BA,SARAJEVO,OTH,1258230.23,3,43.8525388,18.3930342
BA_PRIVREDNO_DRUSTVO_INSTITUT_ZA_HIDROTEHNIKU_DD_SARAJEVO_ca107076b3,PRIVREDNO DRUSTVO INSTITUT ZA HIDROTEHNIKU DD SARAJEVO,PRIVREDNO DRUSTVO INSTITUT ZA HIDROTEHNIKU DD SARAJEVO,BA,Sarajevo,PRC,179500.0,5,43.8682073,18.41392285096095
BA_SARAJEVSKA_REGIONALNA_RAZVOJNA_AGENCIJA_SERDA_DOO_SARAJEVO_d75c39d5c0,SARAJEVSKA REGIONALNA RAZVOJNA AGENCIJA SERDA DOO SARAJEVO,SARAJEVSKA REGIONALNA RAZVOJNA AGENCIJA SERDA DOO SARAJEVO,BA,SARAJEVO,OTH,195000.0,4,43.8544614,18.3882969
BA_SAVEZ_GORSKIH_SLUZBI_SPASAVANJA_U_BOSNI_I_HERCEGOVINI_GSSUBI_a5827d1698,SAVEZ GORSKIH SLUZBI SPASAVANJA U BOSNI I HERCEGOVINI GSSUBIH,SAVEZ GORSKIH SLUZBI SPASAVANJA U BOSNI I HERCEGOVINI GSSUBIH,BA,Mostar,OTH,56250.0,1,43.3416104,17.8030427
BA_TELEGROUP_DRUSTVO_SA_OGRANICENOM_ODGOVORNOSCU_ZA_INZENJERING_37e0806402,TELEGROUP DRUSTVO SA OGRANICENOM ODGOVORNOSCU ZA INZENJERING I PROMETTELEKOMUNIKACIONE OPREME I USLUGA BANJA LUKA,"TELEGROUP DRUSTVO SA OGRANICENOM  ODGOVORNOSCU ZA INZENJERING I PROMETTELEKOMUNIKACIONE OPREME I USLUGA,BANJA LUKA",BA,Banja Luka,PRC,0.0,1,44.7720845,17.1917651
BA_TIDEA_DOO_BANJA_LUKA_cf1badd603,TIDEA DOO BANJA LUKA,TIDEA DOO BANJA LUKA,BA,Banja Luka,PRC,335500.0,5,44.7720845,17.1917651
BA_UDRUZENJE_MENSSANA_8eb28a1ae0,UDRUZENJE MENSSANA,UDRUZENJE  MENSSANA,BA,SARAJEVO,OTH,29612.5,1,43.8751374,18.40203682841668
BA_UDRUZENJE_PRONI_CENTAR_ZA_OMLADINSKI_RAZVOJ_1acd6b45b8,UDRUZENJE PRONI CENTAR ZA OMLADINSKI RAZVOJ,UDRUZENJE PRONI CENTAR ZA OMLADINSKI RAZVOJ,BA,Brcko,OTH,74760.26,1,44.8771349,18.8096936
BA_UDRUZENJE_SAVJET_ZA_ZELENU_GRADNJU_468c09a16a,UDRUZENJE SAVJET ZA ZELENU GRADNJU,UDRUZENJE SAVJET ZA ZELENU GRADNJU,BA,Sarajevo,OTH,44843.75,1,43.8519774,18.3866868
